2021-08-04 08:45:05,580  INFO: 主引擎创建成功
2021-08-04 08:45:05,582  INFO: 注册日志事件监听
2021-08-04 08:45:05,582  INFO: 连接CTP接口
2021-08-04 08:45:05,681  INFO: 行情服务器连接成功
2021-08-04 08:45:05,715  INFO: 行情服务器登录成功
2021-08-04 08:45:05,789  INFO: 交易服务器连接成功
2021-08-04 08:45:06,046  INFO: 交易服务器授权验证成功
2021-08-04 08:45:06,106  INFO: 交易服务器登录成功
2021-08-04 08:45:06,208  INFO: 结算信息确认成功
2021-08-04 08:45:10,947  INFO: 合约信息查询成功
2021-08-04 08:45:16,353  INFO: RQData数据接口初始化成功
2021-08-04 08:45:16,923  INFO: CTA策略引擎初始化成功
2021-08-04 08:45:16,939  INFO: CTA引擎初始化完成
2021-08-04 08:45:16,950  INFO: papertest1开始执行初始化
2021-08-04 08:45:23,772  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.45153598195509, trading_size:4
2021-08-04 08:45:23,773  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,773  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:07:00
2021-08-04 08:45:23,773  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.08047795680494, trading_size:4
2021-08-04 08:45:23,774  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,775  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:09:00
2021-08-04 08:45:23,776  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.990463195709856, trading_size:4
2021-08-04 08:45:23,776  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,777  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:11:00
2021-08-04 08:45:23,778  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.324548287924898, trading_size:4
2021-08-04 08:45:23,778  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:13:00
2021-08-04 08:45:23,779  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.297513340966772, trading_size:4
2021-08-04 08:45:23,780  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,781  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:15:00
2021-08-04 08:45:23,781  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.272691912680115, trading_size:4
2021-08-04 08:45:23,782  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:17:00
2021-08-04 08:45:23,783  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.749899543175632, trading_size:4
2021-08-04 08:45:23,783  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:19:00
2021-08-04 08:45:23,784  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.520834359997465, trading_size:4
2021-08-04 08:45:23,785  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,786  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:21:00
2021-08-04 08:45:23,786  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.060847198381865, trading_size:4
2021-08-04 08:45:23,787  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,788  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:23:00
2021-08-04 08:45:23,788  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.72258293331308, trading_size:4
2021-08-04 08:45:23,789  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,790  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:25:00
2021-08-04 08:45:23,791  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.495844271567456, trading_size:4
2021-08-04 08:45:23,791  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,792  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:27:00
2021-08-04 08:45:23,793  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.53793961732102, trading_size:4
2021-08-04 08:45:23,794  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,794  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:29:00
2021-08-04 08:45:23,795  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.15991406943988, trading_size:4
2021-08-04 08:45:23,796  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,797  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:31:00
2021-08-04 08:45:23,797  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.646684590307125, trading_size:5
2021-08-04 08:45:23,798  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:33:00
2021-08-04 08:45:23,799  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.509385668532204, trading_size:5
2021-08-04 08:45:23,799  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:35:00
2021-08-04 08:45:23,800  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.383513998635474, trading_size:5
2021-08-04 08:45:23,801  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:37:00
2021-08-04 08:45:23,802  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.184930806891659, trading_size:5
2021-08-04 08:45:23,802  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:39:00
2021-08-04 08:45:23,803  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.33618657298402, trading_size:5
2021-08-04 08:45:23,804  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:41:00
2021-08-04 08:45:23,804  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.141647607932489, trading_size:5
2021-08-04 08:45:23,805  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:23,806  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:43:00
2021-08-04 08:45:23,807  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.629650253963646, trading_size:5
2021-08-04 08:45:23,807  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:45:00
2021-08-04 08:45:23,808  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.577161493296202, trading_size:5
2021-08-04 08:45:23,809  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:47:00
2021-08-04 08:45:23,810  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.695899686857318, trading_size:5
2021-08-04 08:45:23,810  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:23,811  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:49:00
2021-08-04 08:45:23,812  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.554495925802453, trading_size:5
2021-08-04 08:45:23,812  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:23,813  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:51:00
2021-08-04 08:45:23,814  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.674947436184057, trading_size:5
2021-08-04 08:45:23,815  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:53:00
2021-08-04 08:45:23,815  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.618823578461283, trading_size:4
2021-08-04 08:45:23,815  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:55:00
2021-08-04 08:45:23,816  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.400710042215403, trading_size:4
2021-08-04 08:45:23,816  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:57:00
2021-08-04 08:45:23,817  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.284109548557451, trading_size:4
2021-08-04 08:45:23,818  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,819  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:21:59:00
2021-08-04 08:45:23,819  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.343691880261666, trading_size:4
2021-08-04 08:45:23,820  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:01:00
2021-08-04 08:45:23,821  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.815136839858141, trading_size:4
2021-08-04 08:45:23,821  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:03:00
2021-08-04 08:45:23,822  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.747083426676637, trading_size:4
2021-08-04 08:45:23,823  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:05:00
2021-08-04 08:45:23,824  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.434898099135484, trading_size:4
2021-08-04 08:45:23,824  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:07:00
2021-08-04 08:45:23,825  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.065101221026966, trading_size:4
2021-08-04 08:45:23,826  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,827  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:09:00
2021-08-04 08:45:23,827  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.809479151399495, trading_size:5
2021-08-04 08:45:23,828  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:11:00
2021-08-04 08:45:23,829  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.742026136683632, trading_size:5
2021-08-04 08:45:23,829  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:13:00
2021-08-04 08:45:23,830  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.680244343804757, trading_size:5
2021-08-04 08:45:23,831  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:23,832  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:15:00
2021-08-04 08:45:23,832  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.29019175071417, trading_size:5
2021-08-04 08:45:23,833  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:23,834  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:17:00
2021-08-04 08:45:23,834  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.932772464808554, trading_size:5
2021-08-04 08:45:23,835  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:19:00
2021-08-04 08:45:23,836  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.605095144585936, trading_size:5
2021-08-04 08:45:23,837  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:21:00
2021-08-04 08:45:23,837  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.221283497359016, trading_size:6
2021-08-04 08:45:23,838  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:23:00
2021-08-04 08:45:23,839  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.286201607884427, trading_size:6
2021-08-04 08:45:23,840  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:25:00
2021-08-04 08:45:23,840  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.17905037166758, trading_size:6
2021-08-04 08:45:23,841  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:23,842  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:27:00
2021-08-04 08:45:23,842  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.747545209079469, trading_size:5
2021-08-04 08:45:23,843  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:23,844  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:29:00
2021-08-04 08:45:23,845  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.43529633103275, trading_size:5
2021-08-04 08:45:23,845  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:23,846  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:31:00
2021-08-04 08:45:23,847  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.065763509362682, trading_size:5
2021-08-04 08:45:23,847  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:33:00
2021-08-04 08:45:23,848  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.89369175616512, trading_size:5
2021-08-04 08:45:23,849  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:35:00
2021-08-04 08:45:23,850  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.485905597222596, trading_size:5
2021-08-04 08:45:23,850  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:37:00
2021-08-04 08:45:23,851  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.27890079052013, trading_size:6
2021-08-04 08:45:23,852  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:23,852  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:39:00
2021-08-04 08:45:23,853  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.255727101424592, trading_size:6
2021-08-04 08:45:23,854  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:41:00
2021-08-04 08:45:23,855  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.234602733812151, trading_size:6
2021-08-04 08:45:23,855  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:23,856  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:43:00
2021-08-04 08:45:23,857  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.048271239836765, trading_size:6
2021-08-04 08:45:23,857  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:23,857  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:45:00
2021-08-04 08:45:23,858  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.211004834036077, trading_size:6
2021-08-04 08:45:23,859  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:23,859  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:47:00
2021-08-04 08:45:23,860  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.02674726873155, trading_size:6
2021-08-04 08:45:23,861  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:23,861  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:49:00
2021-08-04 08:45:23,862  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.691181415103157, trading_size:5
2021-08-04 08:45:23,863  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:23,864  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:51:00
2021-08-04 08:45:23,864  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.049755420206116, trading_size:5
2021-08-04 08:45:23,865  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:23,866  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:53:00
2021-08-04 08:45:23,866  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.045233105608961, trading_size:5
2021-08-04 08:45:23,867  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:55:00
2021-08-04 08:45:23,868  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.791388474225554, trading_size:5
2021-08-04 08:45:23,869  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:57:00
2021-08-04 08:45:23,869  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.642149076182566, trading_size:5
2021-08-04 08:45:23,870  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:23,871  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:22:59:00
2021-08-04 08:45:23,871  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.42180524973231, trading_size:5
2021-08-04 08:45:23,872  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:23,873  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:01:00
2021-08-04 08:45:23,874  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.96997740188567, trading_size:5
2021-08-04 08:45:23,874  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:23,875  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:03:00
2021-08-04 08:45:23,876  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.305837687033858, trading_size:5
2021-08-04 08:45:23,877  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:05:00
2021-08-04 08:45:23,877  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.447039367185608, trading_size:5
2021-08-04 08:45:23,878  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:23,879  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:07:00
2021-08-04 08:45:23,880  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.242969008088151, trading_size:5
2021-08-04 08:45:23,880  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:23,881  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:09:00
2021-08-04 08:45:23,882  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:8.889445557159657, trading_size:5
2021-08-04 08:45:23,882  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:23,883  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:11:00
2021-08-04 08:45:23,884  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:9.815120963719606, trading_size:5
2021-08-04 08:45:23,885  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:23,885  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:13:00
2021-08-04 08:45:23,886  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.080584849821825, trading_size:4
2021-08-04 08:45:23,887  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,887  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:15:00
2021-08-04 08:45:23,888  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.073905258010955, trading_size:4
2021-08-04 08:45:23,889  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,889  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:17:00
2021-08-04 08:45:23,890  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.317839598596512, trading_size:4
2021-08-04 08:45:23,891  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,892  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:19:00
2021-08-04 08:45:23,892  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.291410265125657, trading_size:4
2021-08-04 08:45:23,893  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,894  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:21:00
2021-08-04 08:45:23,894  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.350448665996234, trading_size:4
2021-08-04 08:45:23,895  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,896  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:23:00
2021-08-04 08:45:23,897  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.571312653944354, trading_size:4
2021-08-04 08:45:23,897  INFO: [papertest3]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:23,898  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:25:00
2021-08-04 08:45:23,898  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.857183430046888, trading_size:4
2021-08-04 08:45:23,898  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:27:00
2021-08-04 08:45:23,899  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.8692388039424, trading_size:4
2021-08-04 08:45:23,900  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:29:00
2021-08-04 08:45:23,901  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.046916836438237, trading_size:4
2021-08-04 08:45:23,901  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:31:00
2021-08-04 08:45:23,902  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.543039331175242, trading_size:4
2021-08-04 08:45:23,903  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,903  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:33:00
2021-08-04 08:45:23,904  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.248008090091192, trading_size:4
2021-08-04 08:45:23,905  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,906  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:35:00
2021-08-04 08:45:23,906  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.64389281642589, trading_size:4
2021-08-04 08:45:23,907  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,908  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:37:00
2021-08-04 08:45:23,908  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.673500371609256, trading_size:4
2021-08-04 08:45:23,909  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,910  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:39:00
2021-08-04 08:45:23,911  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.53399545126525, trading_size:4
2021-08-04 08:45:23,911  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,912  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:41:00
2021-08-04 08:45:23,913  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:11.156244865377332, trading_size:4
2021-08-04 08:45:23,914  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,914  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:43:00
2021-08-04 08:45:23,915  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.976468262410174, trading_size:4
2021-08-04 08:45:23,916  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,916  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:45:00
2021-08-04 08:45:23,917  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.9785474212678, trading_size:4
2021-08-04 08:45:23,918  INFO: [papertest3]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:23,918  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:47:00
2021-08-04 08:45:23,919  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.980091612243688, trading_size:4
2021-08-04 08:45:23,920  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:49:00
2021-08-04 08:45:23,921  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.81519857738109, trading_size:4
2021-08-04 08:45:23,921  INFO: [papertest3]  on_xmin_bar, self.pos:0, on_bar_time:09:51:00
2021-08-04 08:45:23,922  INFO: [papertest3]  on_xmin_bar, risk_level:50, atr_value:10.497444424304081, trading_size:4
